"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"106","riding the orange wave.",FALSE,0,NA,2013-03-29 01:22:47,FALSE,NA,"317446708911022081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"107","paid off.",FALSE,0,NA,2013-03-28 22:38:07,FALSE,NA,"317405265429401601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"108"," &lt;333333",FALSE,0,"LaurenKinane",2013-03-28 22:37:58,FALSE,"317384788929556481","317405231082270721","61691830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"109","I'll miss people.",FALSE,0,NA,2013-03-20 15:42:19,FALSE,NA,"314401525298511873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"110","care is the best thing.",FALSE,0,NA,2013-03-20 02:35:09,FALSE,NA,"314203426621898752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"111"," WHY ARE YOU 9 HOURS AWAY.",FALSE,0,"LaurenKinane",2013-03-16 05:02:23,FALSE,"312788674976821249","312790930228912128","61691830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"112","All-Star STEM Students Meet the President! | The White House: http://t.co/iqLobIBOe8 ",FALSE,0,NA,2013-03-13 05:27:23,FALSE,NA,"311710055466668034",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","mzhang13",0,FALSE,FALSE,NA,NA
"113","it is amazing here.",FALSE,0,NA,2013-03-11 14:59:01,FALSE,NA,"311129135625936896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"114","",FALSE,0,NA,2013-03-09 02:36:02,FALSE,NA,"310217383493120000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"115"," awesome.",FALSE,1,"MattyBrennan14",2013-02-16 17:18:30,FALSE,"302815392240369664","302829316838936576","471223319","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",1,FALSE,FALSE,NA,NA
"116","it's hard to find the right words to thank you.",FALSE,0,NA,2013-02-13 04:13:12,FALSE,NA,"301544525749444608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"117","sentimental sarabande.  ",FALSE,0,NA,2013-02-04 07:41:14,FALSE,NA,"298335391839318016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"118","the wizard and I. ",FALSE,0,NA,2013-01-30 11:09:19,FALSE,NA,"296575816446406656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"119"," you'd be welcomed back!",FALSE,0,"LaurenKinane",2013-01-30 01:14:47,FALSE,"296425006831898624","296426198924410881","61691830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"120","why so serious? ",FALSE,0,NA,2013-01-28 05:01:05,FALSE,NA,"295758372588904449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"121"," &lt;3333333",FALSE,0,"LaurenKinane",2013-01-28 03:16:18,FALSE,"295702862284066817","295732000558546945","61691830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"122","those lonely drives. ",FALSE,0,NA,2013-01-27 06:04:30,FALSE,NA,"295411942842060800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"123"," so jealous!",FALSE,0,"matt_ross93",2013-01-26 18:15:06,FALSE,"295227221046616064","295233418512433152","446445098","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"124","aww newsday. ",FALSE,1,NA,2013-01-24 14:16:47,FALSE,NA,"294448666444443648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"125","my leg feels like sandpaper.  ",FALSE,0,NA,2013-01-22 03:26:41,FALSE,NA,"293560287418785792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"126"," http://t.co/mFl1hzHL",FALSE,0,"EriDamm",2013-01-21 01:44:32,FALSE,"293171586943565824","293172193280544768","527986692","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"127"," I think it's because they're successful... ",FALSE,0,"EriDamm",2013-01-21 01:41:28,FALSE,"293168819642462208","293171421385981952","527986692","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"128","so hoarse.",FALSE,0,NA,2013-01-20 05:35:35,FALSE,NA,"292867951810457600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"129"," hmmmm.",FALSE,0,"LaurenKinane",2013-01-20 04:09:44,FALSE,"292844000153595906","292846345595789312","61691830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"130","Hope this is a   Tweet what you buy, 1/100 wins purchase price in credits. I got this: http://t.co/xCatwQBD",FALSE,0,NA,2013-01-14 16:24:54,FALSE,NA,"290857028098867200",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","mzhang13",0,FALSE,FALSE,NA,NA
"131","making the right decisions at the end of the day.",FALSE,0,NA,2013-01-14 07:38:55,FALSE,NA,"290724662160277504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"132","here's to a better Christmas of the future.",FALSE,0,NA,2013-01-14 02:03:27,FALSE,NA,"290640240736079872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"133","Intel Semifinalist! ",FALSE,0,NA,2013-01-10 00:02:44,FALSE,NA,"289160306381447168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"134","leaving on streams of the Dinh brothers is awfully relaxing. ",FALSE,0,NA,2013-01-07 07:49:39,FALSE,NA,"288190648862003200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"135","you gotta swim.  ",FALSE,1,NA,2013-01-03 07:04:57,FALSE,NA,"286729847223500801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"136"," yeah... I have no way of reaching her",FALSE,0,"mjagger1",2012-12-28 20:21:35,FALSE,"283713351048110080","284755998084833280","144307925","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"137","I feel okay. I really do.",FALSE,0,NA,2012-12-28 08:56:16,FALSE,NA,"284583536093179904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"138","just listened to the All-State CD, just cried. ",FALSE,0,NA,2012-12-26 20:08:36,FALSE,NA,"284027957331230720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"139"," you were never mine to keep&lt;/3",FALSE,1,"akerps",2012-12-26 04:07:31,FALSE,"283774295807766528","283786092417789952","559746818","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"140"," well... I think you know who you are.",FALSE,0,NA,2012-12-25 16:13:37,FALSE,NA,"283606434288128000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"141"," &lt;3",FALSE,0,"LaurenKinane",2012-12-25 07:21:43,FALSE,"283458790106492928","283472577089925121","61691830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"142"," awesome! also, TB? I'll try to let her know. Merry Christmas (Eve)!",FALSE,0,"mjagger1",2012-12-24 19:56:22,FALSE,"283296891024842754","283300102901227521","144307925","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"143","how the hell is Czardas (Monti) NYSSMA Level V? ",FALSE,0,NA,2012-12-20 02:06:07,FALSE,NA,"281581213603479552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"144","down in a hole. ",FALSE,0,NA,2012-12-19 04:45:04,FALSE,NA,"281258827318435840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"145","SEPARATE ALREADY.",FALSE,0,NA,2012-12-18 02:11:29,FALSE,NA,"280857787456700416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"146","sigh... when my alarm doesn't sound because my phone turns off by itself... making me miss practice ",FALSE,0,NA,2012-12-17 12:10:32,FALSE,NA,"280646157141684225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"147"," trolled by the wildcats.",FALSE,0,"aBarnes94",2012-12-13 05:48:51,FALSE,"279098580655026176","279100552980353024","18117001","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"148","you say goodbye, and I say hello.",FALSE,0,NA,2012-12-13 05:04:19,FALSE,NA,"279089344386592770",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"149","turning 18 is probably one of the scariest things I'll ever go through. ",FALSE,0,NA,2012-12-13 00:59:30,FALSE,NA,"279027732053123074",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"150"," ....?",FALSE,0,"croptopsuga",2012-12-10 01:00:11,FALSE,"277938439293370368","277940741534277632","40550576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"151","all I really want for my birthday from anyone is just a simple letter. so splendid.",FALSE,0,NA,2012-12-06 04:16:13,FALSE,NA,"276540522728935425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"152","some much to say, so much unsaid. ",FALSE,0,NA,2012-12-04 06:56:58,FALSE,NA,"275856202926268416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"153","actually, that may have been the best weekend of my life. ",FALSE,0,NA,2012-12-03 03:19:42,FALSE,NA,"275439138449285120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"154","best musical experience. ",FALSE,1,NA,2012-12-02 19:28:30,FALSE,NA,"275320555022991361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"155","I'm going to miss All-State so much. ",FALSE,0,NA,2012-12-02 13:21:19,FALSE,NA,"275228150252834817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"156","ahhhhhhhhhhhh ",FALSE,0,NA,2012-12-01 12:19:16,FALSE,NA,"274850146339127298",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"157","All-State!  ",FALSE,2,NA,2012-11-29 04:51:46,FALSE,NA,"274012754900316161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",1,FALSE,FALSE,NA,NA
"158","serenity. ",FALSE,0,NA,2012-11-27 07:35:04,FALSE,NA,"273329075400085504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"159"," more stirring!",FALSE,0,"EriDamm",2012-11-27 01:45:56,FALSE,"273240130859446272","273241212633370624","527986692","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"160","refer to text. ",FALSE,0,"EriDamm",2012-11-27 01:03:33,FALSE,"273229866340589568","273230546824482816","527986692","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"161","I might be crying listening to this beautiful ambient.  ",FALSE,0,NA,2012-11-26 06:03:56,FALSE,NA,"272943751289241600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",1,FALSE,FALSE,NA,NA
"162","deciphering.",FALSE,0,NA,2012-11-25 07:06:58,FALSE,NA,"272597227493539840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"163","finally, finally, you did it. you set yourself free to seek out the love you want, you allowed yourself to be happy-you deserve it. ",FALSE,1,NA,2012-11-20 05:16:58,FALSE,NA,"270757605293580289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"164","so many strange feelings at once.",FALSE,0,NA,2012-11-19 03:48:30,FALSE,NA,"270372956474052608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",2,FALSE,FALSE,NA,NA
"165"," o-o ",FALSE,0,NA,2012-11-18 18:11:45,FALSE,NA,"270227812164714497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"166"," &lt;333",FALSE,0,NA,2012-11-18 06:33:18,FALSE,NA,"270052040762343424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"167","I have elevated my existence and received Raise Your Fist by  for FREE. Download yours here: http://t.co/zoQ8gyYr",FALSE,0,NA,2012-11-16 04:41:46,FALSE,NA,"269299198107721728",NA,"<a href=""http://www.paywithatweet.com"" rel=""nofollow"">Pay with a Tweet</a>","mzhang13",0,FALSE,FALSE,NA,NA
"168","I get by with a little help from my friends. ",FALSE,0,NA,2012-11-05 04:26:16,FALSE,NA,"265309030770155520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"169","but why do I make these decisions? ",FALSE,0,NA,2012-10-28 04:01:37,FALSE,NA,"262403724234866689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"170","fear. ",FALSE,0,NA,2012-10-27 04:04:13,FALSE,NA,"262041988965224448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"171"," Siemens will be okay",FALSE,1,"iemmazawacki",2012-09-23 03:42:06,FALSE,"249709105147678722","249715235915698176","599677729","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"172","so scared. ",FALSE,0,NA,2012-09-22 05:07:28,FALSE,NA,"249374331480731649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"173","well well.",FALSE,0,NA,2012-09-18 03:29:41,FALSE,NA,"247900173999673344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"174"," YESSSSSSSSSS!",FALSE,1,"m_zeltmann",2012-09-17 22:49:18,FALSE,"247829246402236417","247829611893882881","529790932","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"175","Black, by Pearl Jam. ",FALSE,0,NA,2012-09-15 03:10:46,FALSE,NA,"246808247581954048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"176","please realize.",FALSE,0,NA,2012-09-12 20:30:42,FALSE,NA,"245982792285032448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"177","I do more thinking in Mr. Kelly's class than I do in the entire rest of the day. ",FALSE,0,NA,2012-09-11 22:56:42,FALSE,NA,"245657145801052160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"178","goodbye ",FALSE,0,NA,2012-09-11 01:06:53,FALSE,NA,"245327522550669312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"179","if Murray wins, I'm boycotting USTA. ",FALSE,0,NA,2012-09-11 00:58:16,FALSE,NA,"245325353843830784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"180","so many hair compliments.     ",FALSE,0,NA,2012-09-04 19:57:20,FALSE,NA,"243075292866965504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"181","and so it must be. ",FALSE,0,NA,2012-09-04 01:56:50,FALSE,NA,"242803375039713281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",1,FALSE,FALSE,NA,NA
"182","love doesn't mean you're responsible for your own happiness, it means you're responsible for her happiness.",FALSE,0,NA,2012-09-01 06:42:04,FALSE,NA,"241787994728693760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzhang13",0,FALSE,FALSE,NA,NA
"183","nights like this I just wish you'd call, just to say hello.",FALSE,0,NA,2012-08-29 03:33:26,FALSE,NA,"240653360255086592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"184","""We are taught from a young age that one should never judge a book by its cover. But we must; it is often all we get to see"" ",FALSE,0,NA,2012-08-27 13:52:23,FALSE,NA,"240084348907429890",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"185"," dessssssssssssssssssssssssssssy",FALSE,0,NA,2012-08-24 05:11:53,FALSE,NA,"238866195405733889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"186","http://t.co/aJyWxAQX",FALSE,0,NA,2012-08-24 05:04:40,FALSE,NA,"238864377078501376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"187","cold.",FALSE,0,NA,2012-08-24 03:53:08,FALSE,NA,"238846375813595137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"188"," &lt;333333333 so much love",FALSE,0,NA,2012-08-19 05:19:34,FALSE,NA,"237056187663790080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"189","I'm gonna blackball your name.",FALSE,0,NA,2012-08-13 03:59:37,FALSE,NA,"234861741186613249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"190","Malcolm Gladwell book coming out next year? ",FALSE,0,NA,2012-07-11 18:36:40,FALSE,NA,"223123658418290688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"191","Michael Zhang - 11th Grade - NY - Discus Awards Winner http://t.co/1qF1sSQB via  ",FALSE,0,NA,2012-07-05 09:19:23,FALSE,NA,"220809088244776960",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","mzhang13",1,FALSE,FALSE,NA,NA
"192","Model UN... ",FALSE,0,NA,2012-05-20 04:31:19,FALSE,NA,"204066749799337984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"193"," gotcha....=P",FALSE,0,"m_zeltmann",2012-05-20 04:30:47,FALSE,"204066403341438977","204066616042979329","529790932","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"194"," hmmmmm.",FALSE,0,"m_zeltmann",2012-05-20 04:27:39,FALSE,"204064602852560896","204065826997936128","529790932","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"195"," thank you Jay Park, for caring about the fans more than the money. ",FALSE,0,"JAYBUMAOM",2012-05-17 01:14:17,FALSE,NA,"202930001937580032","144284168","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"196","well that was silly. ",FALSE,0,NA,2012-05-17 00:36:03,FALSE,NA,"202920382582366208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"197","it's time to face the music. ",FALSE,0,NA,2012-05-16 01:59:05,FALSE,NA,"202578889715884032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"198","listening to Beauty and the Beast ",FALSE,0,NA,2012-05-15 02:20:38,FALSE,NA,"202221925580279808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"199"," this is like an ""aha!"" moment.",FALSE,0,"LaurenKinane",2012-05-14 01:22:37,FALSE,"201842068371415041","201844935815741440","61691830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"200","querulous: ""complaining in a petulant or whining manner"" ",FALSE,0,NA,2012-05-14 00:26:08,FALSE,NA,"201830721386594305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"201","I should really start studying... ",FALSE,0,NA,2012-05-13 22:48:17,FALSE,NA,"201806095977693184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"202"," one doesn't",FALSE,0,"vickytimmel",2012-05-13 15:13:06,FALSE,"201690886403407872","201691545181765633","53203307","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",1,FALSE,FALSE,NA,NA
"203"," wrenches my heart. ",FALSE,0,"vickytimmel",2012-05-13 03:35:52,FALSE,"201510794859515904","201516079573508096","53203307","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"204"," GATSBY&lt;3",FALSE,0,"vickytimmel",2012-05-13 02:50:47,FALSE,"201489782247915520","201504735394668546","53203307","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"205"," happens to the best of us.",FALSE,0,"vickytimmel",2012-05-13 00:56:16,FALSE,"201468676900257792","201475917485309952","53203307","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"206"," teachers with Twitter... that even talk to kids on it",FALSE,0,"beckermjulia",2012-05-10 01:52:57,FALSE,"200401766918012929","200403017021919236","393570115","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"207","interesting social networking policy... ",FALSE,0,NA,2012-05-10 01:40:58,FALSE,NA,"200400003884253184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"208","there's comfort in solitude.",FALSE,0,NA,2012-05-09 01:39:03,FALSE,NA,"200037130620239872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",1,FALSE,FALSE,NA,NA
"209","is this it?",FALSE,0,NA,2012-05-05 19:58:57,FALSE,NA,"198864378483838976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"210","concerning hobbits.  ",FALSE,0,NA,2012-05-03 01:57:56,FALSE,NA,"197867557351460865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"211","",FALSE,0,NA,2012-04-30 03:30:31,FALSE,NA,"196803692245155840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"212"," &lt;/3",FALSE,0,"LaurenKinane",2012-04-30 03:29:56,FALSE,"196796462875676673","196803546941894658","61691830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"213"," halllllllllllllo",FALSE,0,NA,2012-04-25 02:43:14,FALSE,NA,"194979855903899649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"214"," shhhhhhhhhhhhhhhhhhhhhhhhhh",FALSE,0,NA,2012-04-25 02:35:03,FALSE,NA,"194977795326218240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"215","remember that time...",FALSE,0,NA,2012-04-25 02:27:36,FALSE,NA,"194975921457999872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"216","timed writings are the most unrealistic, useless parts of standarized testing.
 ",FALSE,1,NA,2012-04-16 00:29:39,FALSE,NA,"191684748295413760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"217","y.o.u. ",FALSE,0,NA,2012-04-11 23:13:34,FALSE,NA,"190216049742979072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"218"," where!",FALSE,0,"beckermjulia",2012-04-10 23:52:02,FALSE,"189860906916777985","189863340212891650","393570115","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
