"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"731","http://t.co/mzlcJo6irU",FALSE,4684,NA,2015-09-18 22:07:05,FALSE,NA,"644996086432681984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",1748,FALSE,FALSE,NA,NA
"732","http://t.co/ZtrczR5jUm",FALSE,4692,NA,2015-09-18 22:06:53,FALSE,NA,"644996036860248064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",1818,FALSE,FALSE,NA,NA
"733","http://t.co/8wHSskkpN8",FALSE,5893,NA,2015-09-18 22:06:26,FALSE,NA,"644995925178454020",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",2799,FALSE,FALSE,NA,NA
"734","http://t.co/iSMCwziQ6y",FALSE,5004,NA,2015-09-18 22:06:17,FALSE,NA,"644995887052271617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",1954,FALSE,FALSE,NA,NA
"735","http://t.co/ezcZxxAFF2",FALSE,5108,NA,2015-09-18 22:05:53,FALSE,NA,"644995787965997056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",1929,FALSE,FALSE,NA,NA
"736","http://t.co/DxN98Dpatx",FALSE,5615,NA,2015-09-18 22:05:43,FALSE,NA,"644995743078612992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",2235,FALSE,FALSE,NA,NA
"737","http://t.co/NosaGi7pIH",FALSE,6183,NA,2015-09-15 02:53:54,FALSE,NA,"643618714672361472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",4150,FALSE,FALSE,NA,NA
"738","Richmond Heights OH
San Diego CA
San Jose CA
Seattle WA
Sterling Heights MI
Sydney Australia
Washington  DC",FALSE,9337,NA,2015-09-15 02:53:30,FALSE,NA,"643618617024712706",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",6301,FALSE,FALSE,NA,NA
"739","Mays Landing NJ
Melbourne Australia
Miami Beach FL
Minneapolis MN
New York NY
Orlando FL
Paris France
Philadelphia PA
Phoenix AZ",FALSE,9685,NA,2015-09-15 02:53:24,FALSE,NA,"643618589124202497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",6501,FALSE,FALSE,NA,NA
"740","Emeryville CA
Framingham MA
Frankfurt Germany
Hanover MD
Houston TX
Las Vegas NV
London UK
Los Angeles CA
Manchester CT
Manchester England",FALSE,10023,NA,2015-09-15 02:52:49,FALSE,NA,"643618443309228032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",7126,FALSE,FALSE,NA,NA
"741","Atlanta GA
Belfast Ireland
Berlin Germany
Birmingham  UK
Cary NC
Chicago IL
Copenhagen Denmark
Dallas Tx
Denver CO
Dublin Ireland",FALSE,10994,NA,2015-09-15 02:52:04,FALSE,NA,"643618256671121410",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",7669,FALSE,FALSE,NA,NA
"742","Season 2 will be live streamed to theaters in the following cities",FALSE,6805,NA,2015-09-15 02:51:42,FALSE,NA,"643618162173460480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",3828,FALSE,FALSE,NA,NA
"743","SEASON 2  http://t.co/8T1uPQewkc",FALSE,13092,NA,2015-09-14 01:44:59,FALSE,NA,"643238983661690881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",9889,FALSE,FALSE,NA,NA
"744","The Weeknd is one of my favorite artists and I was really excited to get to work with him on this song.
https://t.co/xICoiWyCnd",FALSE,56612,NA,2015-08-25 21:13:43,FALSE,NA,"636285350193684480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",37773,FALSE,FALSE,NA,NA
"745","RODEO http://t.co/vqM96I29T8",FALSE,42365,NA,2015-08-23 21:11:04,FALSE,NA,"635559905890467840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",35128,FALSE,FALSE,NA,NA
"746","http://t.co/AY7VS7WGxh",FALSE,11133,NA,2015-08-01 19:00:43,FALSE,NA,"627554571045371905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",7876,FALSE,FALSE,NA,NA
"747","My good friend Ellen @TheEllenShow just launched her clothing line, http://t.co/6jVO1gDzIH",FALSE,10332,NA,2015-07-30 20:02:22,FALSE,NA,"626845310241800192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",2997,FALSE,FALSE,NA,NA
"748","My prayers go to Ingrid Sischy’s family … I will forever appreciate her sincerity … She was a super nice person. http://t.co/GajqVowxAH",FALSE,12146,NA,2015-07-27 07:38:56,FALSE,NA,"625571052693749761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",2713,FALSE,FALSE,NA,NA
"749","Baptism http://t.co/YnHbme8Y6l",FALSE,51272,NA,2015-07-14 01:27:46,FALSE,NA,"620766604213620742",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",23352,FALSE,FALSE,NA,NA
"750","DREAMS ARE WORTH MORE THAN MONEY   http://t.co/Xp0N6rBKEs",FALSE,16537,NA,2015-07-08 09:21:15,FALSE,NA,"618711433337901057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",11834,FALSE,FALSE,NA,NA
"751","Skateboard P is the God.",FALSE,30681,NA,2015-07-06 19:16:08,FALSE,NA,"618136364010246144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",24366,FALSE,FALSE,NA,NA
"752","Beautiful song, incredibly shot.
https://t.co/Llv15T82NL",FALSE,5860,NA,2015-07-06 18:13:19,FALSE,NA,"618120558350241792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",2602,FALSE,FALSE,NA,NA
"753",".@Tyga The Gold Album #DONDADESIGN 
http://t.co/lIaUd9IAmY http://t.co/UYbXDhS4EJ",FALSE,10963,NA,2015-06-26 21:48:49,FALSE,NA,"614550912070094848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",4523,FALSE,FALSE,NA,NA
"754","3500 http://t.co/0pTDcFb7dj",FALSE,40647,NA,2015-06-10 16:30:59,FALSE,NA,"608672720721707008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",25986,FALSE,FALSE,NA,NA
"755","Kim, I’m so happy to be married to the girl of my dreams… I love you and Nori so much!!! I would find you in any lifetime.",FALSE,218101,NA,2015-05-26 02:31:02,FALSE,NA,"603025521161539584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",106463,FALSE,FALSE,NA,NA
"756","http://t.co/n140cTEcxy",FALSE,16239,NA,2015-05-20 22:55:52,FALSE,NA,"601159434262474752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","kanyewest",12168,FALSE,FALSE,NA,NA
"757","We promise to win.",FALSE,47989,NA,2015-05-12 22:28:52,FALSE,NA,"598253536682516480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",58329,FALSE,FALSE,NA,NA
"758","Thank you SAIC…  This is my greatest honor to date and would have been my mother - Dr. West’s - proudest moment. http://t.co/UmbmkJDHhq",FALSE,58297,NA,2015-05-12 22:28:45,FALSE,NA,"598253507238473729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",28341,FALSE,FALSE,NA,NA
"759","I might change it again but that’s the name now",FALSE,40119,NA,2015-05-03 18:16:22,FALSE,NA,"594928500588417024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",31074,FALSE,FALSE,NA,NA
"760","I’m changing my album name to SWISH",FALSE,67910,NA,2015-05-03 18:16:11,FALSE,NA,"594928453675159553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",62819,FALSE,FALSE,NA,NA
"761","The love of music is louder than words. http://t.co/dvYp0pl3An http://t.co/1B4edv3jRl",FALSE,8250,NA,2015-04-23 05:08:59,FALSE,NA,"591106469698764800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",3433,FALSE,FALSE,NA,NA
"762","New PAPER mag http://t.co/nU2dRO57SK",FALSE,26394,NA,2015-04-20 18:12:31,FALSE,NA,"590216488277016576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",12856,FALSE,FALSE,NA,NA
"763","Excited, humbled and motivated for the future. http://t.co/t5estPlR6w",FALSE,43149,NA,2015-04-18 17:56:54,FALSE,NA,"589487783904837632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",23174,FALSE,FALSE,NA,NA
"764","New Tyler https://t.co/2vNarGnL5I",FALSE,19783,NA,2015-04-12 20:00:54,FALSE,NA,"587344664384110593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",13438,FALSE,FALSE,NA,NA
"765","VIC MENSA - U MAD featuring me  http://t.co/Q0YFFn1JsP http://t.co/zcXB13D90L",FALSE,17480,NA,2015-04-11 10:07:11,FALSE,NA,"586832860620783616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",10420,FALSE,FALSE,NA,NA
"766","I want to steer clear of “opportunities"" and focus on dreams.",FALSE,58821,NA,2015-04-11 02:58:19,FALSE,NA,"586724932421193728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",60066,FALSE,FALSE,NA,NA
"767","Akira and There Will Be Blood are equally my 2 favorite movies of all time.",FALSE,26255,NA,2015-04-10 02:52:05,FALSE,NA,"586360975151927297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",12100,FALSE,FALSE,NA,NA
"768","Even people who wanna go to heaven don’t wanna die to get there.     https://t.co/UBzOzxcBXG",FALSE,10805,NA,2015-04-09 04:43:07,FALSE,NA,"586026532428247042",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",5639,FALSE,FALSE,NA,NA
"769","I really like this vid...  https://t.co/T3bEuqHvgm",FALSE,10294,NA,2015-04-09 02:52:22,FALSE,NA,"585998658983854080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",6006,FALSE,FALSE,NA,NA
"770","CODES http://t.co/GllW9Z3k3S",FALSE,29887,NA,2015-03-25 18:40:51,FALSE,NA,"580801533668814848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",14726,FALSE,FALSE,NA,NA
"771","SUMMER LEAGUE!!!  ME TY $ AND WALE  http://t.co/ToLGm2h1rM",FALSE,12393,NA,2015-03-23 19:55:38,FALSE,NA,"580095581701292032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",8091,FALSE,FALSE,NA,NA
"772","SEASON zine print edition available for free at the following locations http://t.co/ySwfZewefE",FALSE,4390,NA,2015-03-23 18:09:38,FALSE,NA,"580068905802039296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",1847,FALSE,FALSE,NA,NA
"773","KENDRICK IS AN INSPIRATION.  THANK YOU FOR THE VIBRATIONS AND THE SPIRIT. YOUR MEANING, MESSAGE AND EXECUTION ARE GIFTS TO THE WORLD.",FALSE,130009,NA,2015-03-17 01:02:06,FALSE,NA,"577635990107394048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",107659,FALSE,FALSE,NA,NA
"774","I decided to make it the first official video featuring Theophilus Allan Kingdom and Paul McCartney http://t.co/jD2BnEzN5Z",FALSE,11784,NA,2015-03-16 22:53:08,FALSE,NA,"577603534889312256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",7279,FALSE,FALSE,NA,NA
"775","I felt the Brits performance captured the energy of the record http://t.co/Mf6apCHYrd",FALSE,8028,NA,2015-03-16 22:52:49,FALSE,NA,"577603453209473024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",3423,FALSE,FALSE,NA,NA
"776","Finally back in the studio… starting my day by listening to Kendrick’s new album!!!  Thank you for the music and messaging!!!",FALSE,56363,NA,2015-03-16 22:33:56,FALSE,NA,"577598700354162688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",32543,FALSE,FALSE,NA,NA
"777","SWISH!!!!!! http://t.co/07ZjyPi2dh",FALSE,27810,NA,2015-03-16 18:28:59,FALSE,NA,"577537059377692672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",13944,FALSE,FALSE,NA,NA
"778","SWISH!!! http://t.co/QhEdqRIjb4",FALSE,20485,NA,2015-03-16 18:28:50,FALSE,NA,"577537019502444544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",10163,FALSE,FALSE,NA,NA
"779","SWISH!!! http://t.co/phxpNGOb69",FALSE,19246,NA,2015-03-16 18:28:40,FALSE,NA,"577536979681693696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",9376,FALSE,FALSE,NA,NA
"780","SWISH!!!! http://t.co/qEyDXcN8Xj",FALSE,25314,NA,2015-03-16 18:28:32,FALSE,NA,"577536946777419776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",15588,FALSE,FALSE,NA,NA
"781","I’M SO LUCKY http://t.co/NyN0w5QCyB",FALSE,55500,NA,2015-03-16 17:56:35,FALSE,NA,"577528903167660032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",35604,FALSE,FALSE,NA,NA
"782","CONGRATS BABY ON THE SHOW PREMIERE LAST NIGHT http://t.co/wDrVgwnqZj",FALSE,25688,NA,2015-03-16 17:56:21,FALSE,NA,"577528844267057152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",11520,FALSE,FALSE,NA,NA
"783","CONGRATS BABY ON 30 MILLION TWITTER FOLLOWERS http://t.co/ev1g3MXxhG",FALSE,25909,NA,2015-03-16 17:55:45,FALSE,NA,"577528693242757120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",13801,FALSE,FALSE,NA,NA
"784","I’M SO LUCKY http://t.co/8rB3T0Hl6b",FALSE,50643,NA,2015-03-16 17:55:29,FALSE,NA,"577528628465917952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",32090,FALSE,FALSE,NA,NA
"785","http://t.co/eXkoz9gdcd  #yeezyboostlaunch",FALSE,7810,NA,2015-03-14 19:51:37,FALSE,NA,"576833079332884480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",4881,FALSE,FALSE,NA,NA
"786","YEEZY SEASON ONE - PHOTOGRAPHS BY JACKIE NICKERSON http://t.co/ySwfZewefE",FALSE,7400,NA,2015-03-11 21:07:21,FALSE,NA,"575764973458096128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",4593,FALSE,FALSE,NA,NA
"787","CyHi The Prynce freestyle on Westwood  http://t.co/eEPVt2JhvP",FALSE,5346,NA,2015-03-03 10:55:35,FALSE,NA,"572711912728866816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",3092,FALSE,FALSE,NA,NA
"788","ALL DAY (feat. Theophilus London, Allan Kingdom &amp; Paul McCartney) http://t.co/AOMo6EtEDT http://t.co/1xvft3175J http://t.co/LfasWNl679",FALSE,24925,NA,2015-03-03 01:02:27,FALSE,NA,"572562649440907264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",20694,FALSE,FALSE,NA,NA
"789","YOU ARE A LEGEND, A GREAT FRIEND, AND RESPECTFULLY EVEN THOUGH YOU WHITE ONE OF THE REALEST NIGGAS ALIVE",FALSE,38386,NA,2015-03-02 02:42:57,FALSE,NA,"572225551622115328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",20593,FALSE,FALSE,NA,NA
"790","THERE WOULD BE NO FIX, NO WATCH THE THRONE, NO COLLEGE DROPOUT, NO GOLD DIGGER WITHOUT YOU BRO!!!!",FALSE,20293,NA,2015-03-02 02:42:40,FALSE,NA,"572225477898858496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",8000,FALSE,FALSE,NA,NA
"791","HAPPY BDAY TO MY BROTHER MIKE DEAN, MIKE YOU’RE ONE OF THE GREATEST LIVING MUSICIANS IF NOT THE GREATEST",FALSE,18588,NA,2015-03-02 02:42:32,FALSE,NA,"572225445325873154",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",8421,FALSE,FALSE,NA,NA
"792","So Help Me God http://t.co/e3UUsQQEts",FALSE,76584,NA,2015-03-01 05:25:53,FALSE,NA,"571904168291532800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",82899,FALSE,FALSE,NA,NA
"793","New Album title...",FALSE,39599,NA,2015-03-01 05:20:30,FALSE,NA,"571902812377858048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",31564,FALSE,FALSE,NA,NA
"794","Yo so proud of my family Big Sean for his first number 1 album!!!!   #Goodmusic!!!!",FALSE,40059,NA,2015-02-28 14:54:05,FALSE,NA,"571684769639088128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",18893,FALSE,FALSE,NA,NA
"795","I also would love for Bruno to sing this hook on this song 88 Keys / Puff and I produced…   I even asked Tyler to shoot the vid.",FALSE,40701,NA,2015-02-26 23:20:33,FALSE,NA,"571087451789225984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",24602,FALSE,FALSE,NA,NA
"796","I also want to publicly apologize to Bruno Mars,  I used to hate on him but I really respect what he does as an artist.",FALSE,71410,NA,2015-02-26 23:20:05,FALSE,NA,"571087333686005761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",44520,FALSE,FALSE,NA,NA
"797","I would like to publicly apologize to Beck, I’m sorry Beck.",FALSE,118257,NA,2015-02-26 23:19:57,FALSE,NA,"571087300974608384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",84465,FALSE,FALSE,NA,NA
"798","Congrats to my family Chris Brown and Tyga on their new release
https://t.co/yGm82L5gNm",FALSE,14677,NA,2015-02-25 04:23:37,FALSE,NA,"570438946229866496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",8655,FALSE,FALSE,NA,NA
"799","Really proud of my brother and his new album.
https://t.co/foh4MlZnVc http://t.co/iqRhogHXVV",FALSE,23560,NA,2015-02-24 21:53:50,FALSE,NA,"570340852842639361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",13007,FALSE,FALSE,NA,NA
"800","BLESSINGS ON BLESSINGS ON BLESSINGS!!! http://t.co/UtcxsIaH4t",FALSE,8208,NA,2015-02-21 03:00:07,FALSE,NA,"568968380645920769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",4079,FALSE,FALSE,NA,NA
"801","Seems like just yesterday we were interning at Fendi - now you’re nominated for the LVMH Young Designer Prize.",FALSE,8413,NA,2015-02-21 02:59:57,FALSE,NA,"568968338992312322",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",3352,FALSE,FALSE,NA,NA
"802","I am so proud of my family Virgil Abloh.",FALSE,9375,NA,2015-02-21 02:59:48,FALSE,NA,"568968301478457344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",3819,FALSE,FALSE,NA,NA
"803","If you wanna have a drink with me, book a table at the spotted pig when I’m back in NY.",FALSE,27298,NA,2015-02-20 15:48:37,FALSE,NA,"568799391571513344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",13400,FALSE,FALSE,NA,NA
"804","We want to innovate and we will win someday.",FALSE,32882,NA,2015-02-20 15:48:30,FALSE,NA,"568799361599082496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",31860,FALSE,FALSE,NA,NA
"805","All we have are our dreams, and you can step on our dreams and ideas all you want, but we won’t stop fighting.",FALSE,57029,NA,2015-02-20 15:48:02,FALSE,NA,"568799246226292737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",68674,FALSE,FALSE,NA,NA
"806","Fame is often looked down upon in the design world, so it’s actually been something I had to overcome.",FALSE,17105,NA,2015-02-20 15:47:50,FALSE,NA,"568799196234387457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",11901,FALSE,FALSE,NA,NA
"807","because I was too famous by the time I realized I wanted to design.",FALSE,15174,NA,2015-02-20 15:47:45,FALSE,NA,"568799174637985792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",8345,FALSE,FALSE,NA,NA
"808","I don’t call myself a designer as I was not allowed to go to Saint Martins",FALSE,12803,NA,2015-02-20 15:47:40,FALSE,NA,"568799151686750208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",6993,FALSE,FALSE,NA,NA
"809","I have millions of ideas and I represent a new generation just trying to express themselves in a broken world.",FALSE,48109,NA,2015-02-20 15:47:34,FALSE,NA,"568799126965473281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",36804,FALSE,FALSE,NA,NA
"810","and I have encountered countless amounts of bigotry along the way.",FALSE,9792,NA,2015-02-20 15:47:19,FALSE,NA,"568799064843685888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",5191,FALSE,FALSE,NA,NA
"811","To Fern Mallis: I just want you to understand that attempting to do clothing has been very difficult",FALSE,8997,NA,2015-02-20 15:47:11,FALSE,NA,"568799033189232640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",4473,FALSE,FALSE,NA,NA
"812","@cyhitheprynce #NAACP #BHP2 https://t.co/qzYsutMFrN",FALSE,2816,"CyhiThePrynce",2015-02-18 02:08:36,FALSE,NA,"567868254292541440","94338259","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",1800,FALSE,FALSE,NA,NA
"813","LET'S GO!!! http://t.co/eZlDcSw9wZ http://t.co/LpVuwSvy0Q",FALSE,8169,NA,2015-02-16 22:20:02,FALSE,NA,"567448345438720001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",4785,FALSE,FALSE,NA,NA
"814","please read http://t.co/iMQhPm3iRc",FALSE,12103,NA,2015-02-16 20:33:47,FALSE,NA,"567421605232386048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",8602,FALSE,FALSE,NA,NA
"815","Access granted. Reserve now. #YEEZYBOOST",FALSE,15786,NA,2015-02-12 22:39:09,FALSE,NA,"566003602251337728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",8810,FALSE,FALSE,NA,NA
"816","backstage 00:00:00:03:28:30:13 http://t.co/mSKqlp9t2o",FALSE,3808,NA,2015-02-12 17:32:55,FALSE,NA,"565926536725794816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",2083,FALSE,FALSE,NA,NA
"817","camera angles 00:00:00:05:56:33:30 http://t.co/mSKqlp9t2o",FALSE,3325,NA,2015-02-12 15:04:53,FALSE,NA,"565889283773329408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",1763,FALSE,FALSE,NA,NA
"818","#YEEZYBOOST ACCESS: 
http://t.co/G1T7VxJwQD",FALSE,4117,NA,2015-02-12 00:57:11,FALSE,NA,"565675952785879041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",2320,FALSE,FALSE,NA,NA
"819","details 00:00:00:20:53:39:14 http://t.co/mSKqloRSaQ",FALSE,3081,NA,2015-02-12 00:11:14,FALSE,NA,"565664389182021633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",1649,FALSE,FALSE,NA,NA
"820","hair and makeup 00:00:00:21:20:07:84 http://t.co/mSKqloRSaQ",FALSE,3059,NA,2015-02-11 23:41:49,FALSE,NA,"565656985581146112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",1445,FALSE,FALSE,NA,NA
"821","YEEZY SEASON 1 Live Stream 2.12.15 4p EST. Tickets for 50 theaters worldwide http://t.co/mSKqloRSaQ",FALSE,5403,NA,2015-02-11 20:02:45,FALSE,NA,"565601857490661379",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",3804,FALSE,FALSE,NA,NA
"822","invite 00:00:01:02:22:10:41 http://t.co/mSKqloRSaQ",FALSE,3472,NA,2015-02-11 18:38:35,FALSE,NA,"565580674036678657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",2033,FALSE,FALSE,NA,NA
"823","patches 00:00:01:22:20:23:26 http://t.co/mSKqloRSaQ",FALSE,3350,NA,2015-02-10 22:49:37,FALSE,NA,"565281463097360385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",1940,FALSE,FALSE,NA,NA
"824","patches 00:00:01:22:45:51:02 http://t.co/mSKqloRSaQ",FALSE,3249,NA,2015-02-10 22:15:38,FALSE,NA,"565272908759851009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",1861,FALSE,FALSE,NA,NA
"825","casting 00:00:02:00:07:10:36 http://t.co/mSKqloRSaQ",FALSE,3964,NA,2015-02-10 21:06:34,FALSE,NA,"565255529233412096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",2389,FALSE,FALSE,NA,NA
"826","vacuum packed 00:00:02:19:11:21:01 http://t.co/mSKqloRSaQ",FALSE,4221,NA,2015-02-10 02:01:01,FALSE,NA,"564967239976513537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",2524,FALSE,FALSE,NA,NA
